,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,province_id,variety_numerical,vintage,lat,lon,total_fires,sum_fire_size,total_fires_current,sum_fire_size_current,norm_vintage,norm_variety_numerical,norm_price,norm_points,norm_total_fires,norm_sum_fire_size,norm_total_fires_current,norm_sum_fire_size_current,mean_temp,mean_rain,norm_temp,norm_rain,ratings,reviews
7967,7967,US,"Pretty with aromatics of rose petals, this layered, complex wine offers restrained power and demure fruit. In taste, it's a mix of black cherries and that cola-like allspice that is prevalent in many Russian River Valley sites. The mouthfeel is round and soft, with just the right tension between tannin and acidity, with a protracted finish of toasty oak.",Bacigalupi Vineyard,90,58.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Venge 2012 Bacigalupi Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Venge,7,440,2012,38.7076812,-122.04802659999999,202,1756.3799999999967,122,1339.7799999999984,0.010416666666666666,0.6267806267806267,0.02632886239443617,0.101010101010101,0.4508928571428572,0.006876697268396262,0.2723214285714285,0.005245596890338053,61.45320052615551,22.547590014212645,0.24598200058259498,0.18637920591730495,5.0,50.0
7968,7968,US,"Rather light, easy-to-enjoy aromas suggesting fresh strawberry and raspberry, along with equally fruity flavors don't indicate how full-bodied and high-octane this wine is. Still, it has a smooth texture and lingering finish.",Esola,86,32.0,California,Amador County,Sierra Foothills,Jim Gordon,@gordone_cellars,Iron Hub 2013 Esola Zinfandel (Amador County),Zinfandel,Iron Hub,7,702,2013,36.6248089,-121.1177379,64,260.40000000000003,67,524.4400000000003,0.010912698412698412,1.0,0.013412816691505215,0.060606060606060615,0.14285714285714285,0.0010195356179701378,0.14955357142857142,0.0020533228090946973,50.0618591087,13.000456801375986,0.06721275142976005,0.08297139082887597,4.5,33.0
7971,7971,US,"Soft and simply rendered, this blends 50% Cabernet Franc, 40% Merlot and 10% Cabernet Sauvignon, all organically farmed in St. Helena. Cherry, plum and vanilla stand out amidst a medium-bodied undercurrent of milk chocolate.",Estate,86,50.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Casa Nuestra 2011 Estate Meritage (Napa Valley),Meritage,Casa Nuestra,7,325,2011,38.2971367,-122.28552930000001,0,0.0,202,1756.3799999999967,0.00992063492063492,0.462962962962963,0.022354694485842028,0.060606060606060615,0.0,0.0,0.4508928571428572,0.006876697268396262,59.75717446818499,18.04033827610618,0.21936552989526853,0.13755983324274798,4.0,61.0
7975,7975,US,"This blend of 64% Cabernet Sauvignon and 36% Merlot is focused on cedar, crushed dried herbs and cracked, hot blacktop aromas, but also shows blueberry and boysenberry fruit on the nose. The savory palate coincides, with pencil lead, dried sagebrush and juniper, oregano and thyme and the ever-so-slight hint of dried New Mexico chile.",Reserva,91,42.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Oso Libre 2011 Reserva Red (Paso Robles),Bordeaux-style Red Blend,Oso Libre,7,62,2011,37.050096,-121.9905908,4,79.1,192,639.1399999999996,0.00992063492063492,0.08831908831908833,0.01838052657724789,0.1111111111111111,0.008928571428571428,0.00030969764739415467,0.42857142857142855,0.00250240397415297,57.042925424426,23.08496435073863,0.17676964537344553,0.19219966581724968,4.5,132.0
7978,7978,US,"Warm vanilla notes are laid across ripe nectarine, apple skin and a twist of lemon rind on this single-vineyard study by the Los Gatos-based winery. Pencil lead kicks off the palate, which then opens into poached apples and lemon oil, laid across a sizzling acidity that lasts long.",Lone Oak Vineyard,91,48.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Testarossa 2013 Lone Oak Vineyard Chardonnay (Santa Lucia Highlands),Chardonnay,Testarossa,7,125,2013,38.82549575,-121.187712140294,164,608.6900000000004,305,1050.159999999999,0.010912698412698412,0.17806267806267806,0.02136115250869349,0.1111111111111111,0.36607142857142855,0.0023831840833419484,0.6808035714285714,0.004111657160397537,58.685721632117,5.340117779415056,0.2025507569912592,0.0,4.0,18.0
7980,7980,US,"Leather saddle and chocolate overlay a juicy midpalate of cassis, blackberry and dried herb that's soft and supple on the palate. Tightly wound, time in the bottle should do wonders to tame the tight oak and tannin, and temper the powerful finish. Cellar through 2022.",Fortieth Anniversary Gravelly Meadow,91,200.0,California,Diamond Mountain District,Napa,Virginie Boone,@vboone,Diamond Creek 2012 Fortieth Anniversary Gravelly Meadow Cabernet Sauvignon (Diamond Mountain District),Cabernet Sauvignon,Diamond Creek,7,80,2012,36.6974604,-121.40521399999999,192,639.1399999999996,171,324.6700000000003,0.010416666666666666,0.11396011396011395,0.09687034277198213,0.1111111111111111,0.42857142857142855,0.00250240397415297,0.38169642857142855,0.0012711698505620767,61.45320052615551,22.547590014212645,0.24598200058259498,0.18637920591730495,4.5,13.0
7982,7982,US,"From two vineyard sites and given thimblefuls of Grenache, Petite Sirah, Carignane, Malbec and Zinfandel, this wine is an ode to the winemaker's lifelong obsession with surfing, with a nod to the wildness of the California coast. Black licorice, dark plum and saddle wrap around tightly wound, powerful tannins and a pronounced minerality. Drink now through 2023.",Savage Coast,91,75.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Longboard 2013 Savage Coast Syrah (Russian River Valley),Syrah,Longboard,7,560,2013,38.7076812,-122.04802659999999,122,1339.7799999999984,247,1453.0800000000006,0.010912698412698412,0.7977207977207977,0.03477396920019872,0.1111111111111111,0.2723214285714285,0.005245596890338053,0.5513392857142857,0.0056891966811061755,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665,4.0,63.0
7983,7983,US,"Tobacco and tar stand out in this densely packed, robustly built estate, 100% varietal wine. Full bodied, it's a study in dark chocolate and smoked meats, wrapped in oak and black pepper. There's some serious power to this wine.",Logging Road Vineyard Estate,91,32.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Gustafson Family 2012 Logging Road Vineyard Estate Syrah (Dry Creek Valley),Syrah,Gustafson Family,7,560,2012,38.489867499999995,-122.32184140000001,202,1756.3799999999967,122,1339.7799999999984,0.010416666666666666,0.7977207977207977,0.013412816691505215,0.1111111111111111,0.4508928571428572,0.006876697268396262,0.2723214285714285,0.005245596890338053,61.45320052615551,22.547590014212645,0.24598200058259498,0.18637920591730495,4.5,11.0
7984,7984,US,"Light bodied and highly aromatic in petrol, waxy apple and pear, this vineyard-designate is crisp and floral, with buoyant acidity. It lists the residual sugar at 9 g/L but tastes more dry than sweet, finishing with a touch of cream.",Heritage Tree Vineyard Estate,91,20.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Gustafson Family 2013 Heritage Tree Vineyard Estate Riesling (Dry Creek Valley),Riesling,Gustafson Family,7,479,2013,38.489867499999995,-122.32184140000001,122,1339.7799999999984,247,1453.0800000000006,0.010912698412698412,0.6823361823361823,0.00745156482861401,0.1111111111111111,0.2723214285714285,0.005245596890338053,0.5513392857142857,0.0056891966811061755,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665,4.5,11.0
7985,7985,US,"Oaky and earthy, this estate Mourvèdre is on the savory side of things, ripe in stewed plums, tobacco and black pepper, linear and soft. Barrel-aged for a year in French oak, 20% of it new, the wine's oak imprint should continue to mellow with time.",Estate Vineyard,86,34.0,California,El Dorado,Sierra Foothills,Virginie Boone,@vboone,David Girard 2010 Estate Vineyard Mourvèdre (El Dorado),Mourvèdre,David Girard,7,362,2010,41.209752,-122.2716101,48,114.91,25,398.13000000000017,0.009424603174603174,0.5156695156695157,0.014406358668653753,0.060606060606060615,0.10714285714285714,0.0004499033712017992,0.05580357142857143,0.0015587853901015785,47.77614311710699,62.75202398355338,0.03134202149381347,0.6218452857292647,4.0,46.0
7990,7990,US,"Bosc pear, tart apple and vanilla bean elements make this a fascinating dry wine. Although the aromas are inviting, the first sip tastes austere. But as it opens, the palate and gains more concentration and complexity, proving sophisticated, layered and nuanced.",Smithereens,90,20.0,California,El Dorado,Sierra Foothills,Jim Gordon,@gordone_cellars,Skinner 2015 Smithereens White (El Dorado),White Blend,Skinner,7,690,2015,41.209752,-122.2716101,121,6427.1000000000095,130,553.57,0.011904761904761904,0.9829059829059827,0.00745156482861401,0.101010101010101,0.2700892857142857,0.02516381478592888,0.29017857142857145,0.002167374547003568,51.0017882121536,27.902025226620477,0.08196346549613122,0.2443746726196208,4.0,44.0
7992,7992,US,"This old-school blend of Merlot, Malbec and Cabernet Sauvignon shows ample body and flavor in its unfussy approach to succulent red fruit and subdued tannin. Moderate in build, it has dusty acidity and a soft finish that will please a wide range of palates.",Claret,90,22.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,St. Francis 2014 Claret Red (Sonoma County),Bordeaux-style Red Blend,St. Francis,7,62,2014,38.2218938,-121.9163555,247,1453.0800000000006,136,651.0700000000003,0.011408730158730158,0.08831908831908833,0.008445106805762544,0.101010101010101,0.5513392857142857,0.0056891966811061755,0.3035714285714285,0.002549113113639853,63.720922202435,19.575899600055216,0.2815703379433626,0.15419195074901304,5.0,10.0
7999,7999,US,"Salt, chalk and grapefruit-pith aromas make for a judiciously restrained approach on the nose of this wine, which comes from heritage clones. The palate is mineral-driven with white rock flavors as well as green apple and lime-pith notes.",1772,90,48.0,California,Edna Valley,Central Coast,Matt Kettmann,@mattkettmann,Tolosa 2013 1772 Chardonnay (Edna Valley),Chardonnay,Tolosa,7,125,2013,34.4458248,-119.07793590000001,220,2074.5500000000006,154,36883.77999999995,0.010912698412698412,0.17806267806267806,0.02136115250869349,0.101010101010101,0.4910714285714286,0.0081224178811826,0.34375,0.14440985958285155,58.685721632117,5.340117779415056,0.2025507569912592,0.0,4.0,231.0
8001,8001,US,"Golden-yellow in color, this bottling of a rarely planted grape from Italy's Campania region shows soft chamomile and sliced yellow apples on the pleasant nose. Squeezed lemon, light mandarin juice and a touch of walnut oil show on the sip, where the acid rises late and lasts long.",Oakenshield Vineyard,88,30.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Castoro Cellars 2015 Oakenshield Vineyard Falanghina (Paso Robles),Falanghina,Castoro Cellars,7,173,2015,37.050096,-121.9905908,146,95.25999999999998,150,863.38,0.011904761904761904,0.24643874643874644,0.012419274714356679,0.08080808080808081,0.32589285714285715,0.0003729683677720249,0.3348214285714285,0.0033803635247429235,60.220293598703,12.206210768346615,0.22663345877185834,0.07436867783773543,4.5,306.0
8002,8002,US,"Stark minerality, from hot gravel to chipped slate, meets with garrigue elements of lavender and thyme on the nose of this strong bottling that gains a savory quality thanks to roasted-pork aromas. The requisite fruit arrives on the sip, where smashed cranberry meets with pepper spice and dried herbs. The structure is grippy and affords great length in the finish.",Soberanes Vineyard,94,64.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Testarossa 2014 Soberanes Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Testarossa,7,440,2014,38.82549575,-121.187712140294,305,1050.159999999999,196,333.73000000000036,0.011408730158730158,0.6267806267806267,0.029309488325881768,0.1414141414141414,0.6808035714285714,0.004111657160397537,0.4375,0.0013066421727541257,61.06730250929001,23.084720654271003,0.2399259360510814,0.1921970262689476,4.0,18.0
8004,8004,US,"Rich and complex in the modern Paso style, this blend of 59% Syrah, 21% Mourvèdre, 16% Petite Sirah and 4% Grenache pairs baked plum and blackberry with white pepper, sarsaparilla, coffee candy and cola on the nose. The flavors are deftly integrated, with touches of espresso, black cassis, black cherry and milk chocolate. Zesty and fun, it's also well structured.",Passage,94,45.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Sextant 2013 Passage Red (Paso Robles),Rhône-style Red Blend,Sextant,7,475,2013,37.050096,-121.9905908,171,324.6700000000003,224,614.9100000000012,0.010912698412698412,0.6766381766381766,0.01987083954297069,0.1414141414141414,0.38169642857142855,0.0012711698505620767,0.5,0.002407537046259672,58.685721632117,5.340117779415056,0.2025507569912592,0.0,4.0,81.0
8006,8006,US,"This winery expertly differentiates its single-vineyard bottlings, here exploring the warmer, riper side of the grape, but with style and grace. Aromas of vanilla, sea-salt caramel, macadamia nut and hazelnut lead into a palate where lightly buttered yellow apples meet with jasmine tea, honeysuckle and a light touch of marzipan.",Sierra Mar Vineyard,94,40.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Bernardus 2014 Sierra Mar Vineyard Chardonnay (Santa Lucia Highlands),Chardonnay,Bernardus,7,125,2014,38.82549575,-121.187712140294,305,1050.159999999999,196,333.73000000000036,0.011408730158730158,0.17806267806267806,0.017386984600099353,0.1414141414141414,0.6808035714285714,0.004111657160397537,0.4375,0.0013066421727541257,61.06730250929001,23.084720654271003,0.2399259360510814,0.1921970262689476,4.5,278.0
8007,8007,US,"Deep and hearty mulberry aromas meet with condensed rose petals, cinnamon, clove and hot gingerbread on the earthy, spicy nose of this clonal bottling by longtime winemaker Denise Shurtleff. The sip is thick and full of chaparral herbs at first, then opens toward rounded red cherry, cranberry and cinnamon before diving into fennel and peppercorn. It's amazing for one clone to be so complex.",Barbara's Clone 667,94,80.0,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Cambria 2013 Barbara's Clone 667 Pinot Noir (Santa Maria Valley),Pinot Noir,Cambria,7,440,2013,37.3923372,-121.4896682,59,472.82000000000005,255,1295.6099999999985,0.010912698412698412,0.6267806267806267,0.03725782414307005,0.1414141414141414,0.13169642857142858,0.0018512167084817227,0.5691964285714286,0.0050726595314834425,58.685721632117,5.340117779415056,0.2025507569912592,0.0,4.0,79.0
8010,8010,US,"Black raspberry and blackberry fruit approach a black-cherry richness on the nose of this bottling that also shows aromas of slate and roasted meats. The palate tightens up around dried elderberry and cranberry, tangy but deep fruit flavors that are enhanced by crushed juniper and dried pine needles with earthy tones of clay, loam and slate.",North Canyon Vineyard,94,50.0,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Etude 2014 North Canyon Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Etude,7,440,2014,37.3923372,-121.4896682,255,1295.6099999999985,78,254.02,0.011408730158730158,0.6267806267806267,0.022354694485842028,0.1414141414141414,0.5691964285714286,0.0050726595314834425,0.17410714285714285,0.000994556212276399,61.06730250929001,23.084720654271003,0.2399259360510814,0.1921970262689476,4.0,158.0
